年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜200001,1,1016.7,1022.2,0.0,0.0,0.0,-1.2,2.2,-4.1,75,61,4.5,8.4,北北西,14.3,北,6.6,0,6,晴時々雪,曇後晴
200003,15,1010.9,1016.4,0.0,0.0,0.0,0.6,4.6,-2.3,62,36,4.2,11.8,西北西,18.7,西,3.1,0,8,雪後曇時々晴,晴後曇
200003,16,1001.7,1007.1,3.5,1.0,0.5,1.0,4.4,-1.3,76,50,4.0,8.7,東南東,15.3,東,--,3,11,曇後みぞれ,雪後一時曇
200003,17,1000.7,1006.1,0.0,0.0,0.0,0.7,4.4,-3.7,57,32,5.9,11.0,北北西,18.1,北北西,8.7,1,11,薄曇後晴,快晴
200003,18,1007.5,1013.0,2.0,0.5,0.5,1.3,7.1,-5.5,68,35,3.9,12.3,西,19.4,西,6.9,0,7,晴後雨,曇一時雨
200003,19,1004.9,1010.4,4.0,1.5,0.5,1.6,4.7,0.1,79,50,2.5,5.1,西北西,8.9,西北西,--,0,3,曇後雪、みぞれを伴う,雪一時曇
200003,20,1006.7,1012.1,0.5,0.5,0.5,1.6,5.5,-1.9,63,34,5.1,10.2,北西,17.1,北西,6.9,0,3,曇後晴,快晴
200003,21,1011.6,1017.0,0.0,0.0,0.0,0.6,4.9,-4.7,64,39,3.1,8.6,西北西,13.0,西北西,7.2,0,--,晴後曇,曇一時晴
200003,22,1014.7,1020.2,0.0,0.0,0.0,0.4,5.0,-2.7,63,26,3.9,8.9,北西,14.5,北西,7.4,0,--,晴後曇一時雪,晴後一時薄曇
200003,23,1011.5,1017.0,1.0,0.5,0.5,1.4,5.5,-4.3,70,48,5.6,12.1,東南東,18.9,東南東,2.1,--,--,曇,雨
200003,24,989.2,994.5,4.0,1.0,0.5,4.2,7.7,0.1,75,46,6.3,12.8,西,22.5,西,2.4,0,--,雨後曇,雪一時晴
200003,25,990.9,996.3,3.0,0.5,0.5,0.2,2.6,-2.2,71,56,8.5,15.0,西,25.0,西南西,0.9,3,2,雪、大風を伴う,雪
200003,26,996.1,1001.5,3.5,0.5,0.5,-2.3,1.1,-5.3,72,45,8.2,13.6,西北西,25.4,西北西,2.5,3,5,雪,曇時々雪
200003,27,1008.4,1013.9,1.0,0.5,0.5,-0.9,3.0,-5.9,64,41,5.1,11.0,西,18.5,西,2.3,1,4,雪後一時晴,晴後一時曇
200003,28,1012.4,1017.9,0.5,0.5,0.5,2.6,7.4,-3.2,66,46,6.2,14.0,東,24.1,東,3.5,--,1,薄曇,雨一時曇
200003,29,990.2,995.5,25.0,5.5,1.5,8.0,11.0,4.3,86,75,×,14.7,東,24.2,東,--,--,--,雨時々曇,雨後時々曇
200003,30,992.7,998.0,0.5,0.5,0.5,4.4,6.2,2.7,62,39,7.8,16.6,西,25.5,西,4.7,0,--,曇時々みぞれ後晴,晴一時曇
200003,31,997.0,1002.3,11.0,5.0,2.5,6.2,11.1,0.2,71,38,4.0,11.8,南西,17.6,南西,6.5,--,--,曇後一時雨、雷を伴う,曇時々雨後みぞれ、雷を伴う
200004,1,998.1,1003.4,8.0,1.5,1.0,3.1,6.5,0.1,77,50,7.4,13.1,西北西,23.1,西北西,2.8,1,1,曇時々雨、みぞれを伴う,曇時々雪後晴
