年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200002,11,1008.9,1011.5,0.5,0.5,0.5,2.2,4.5,0.3,64,43,4.9,10.1,西,18.4,西,1.1,1,5,曇一時雪,雪後曇
200002,12,1009.0,1011.6,8.5,5.0,1.5,1.5,3.9,-1.1,65,42,6.4,11.0,西北西,19.2,西北西,0.6,7,10,雪時々曇、あられを伴う,雪時々晴一時曇
200002,13,1013.1,1015.8,0.0,0.0,0.0,-0.3,1.6,-2.1,58,40,4.8,8.1,北西,15.5,北北西,2.2,0,6,曇時々晴一時雪,雪時々曇
200002,14,1004.5,1007.1,10.5,7.5,2.0,0.0,3.5,-3.5,81,57,3.6,6.8,東南東,11.1,東南東,3.2,8,11,曇時々晴一時雪,曇時々雪
200002,15,995.8,998.5,2.0,1.0,0.5,-1.8,0.3,-4.7,75,40,6.4,11.9,北西,22.2,北西,0.5,12,13,雪一時曇、ふぶきを伴う,雪一時曇、ふぶきを伴う
200002,16,1000.3,1003.0,0.0,0.0,0.0,-3.2,-2.0,-4.5,63,45,7.5,11.2,西北西,20.4,西,--,4,13,雪,雪一時曇
200002,17,1009.2,1011.9,11.0,2.5,1.0,-2.2,-0.5,-3.6,80,49,×,8.0,北西,15.5,北西,0.7,18,32,雪,雪
200002,18,1011.7,1014.4,4.0,2.0,1.5,-1.2,1.8,-3.0,78,58,4.2,8.5,西北西,14.3,北西,0.8,12,33,雪、あられを伴う,曇一時雪
200002,19,1014.4,1017.1,1.0,0.5,0.5,-0.4,1.9,-2.8,79,51,3.1,6.8,北,12.0,北北西,0.6,1,28,曇後雪,雪
200002,20,1002.9,1005.6,9.0,3.0,1.5,1.2,4.2,-0.4,85,63,3.8,10.4,西北西,18.6,北西,1.2,11,32,曇一時雪、雷・あられを伴う,雪時々曇、あられを伴う
200002,21,1002.5,1005.1,0.5,0.5,0.5,-0.7,0.8,-2.5,65,48,7.0,11.8,西北西,19.7,北西,1.2,1,22,雪一時曇、あられを伴う,雪後一時曇、大風を伴う
200002,22,1008.1,1010.7,4.5,1.5,0.5,-0.7,0.9,-2.7,75,52,9.8,15.2,北西,24.0,北西,0.2,5,26,雪,雪一時ふぶき、あられを伴う
200002,23,1013.5,1016.2,5.5,2.0,0.5,-1.4,1.5,-3.0,73,44,5.4,8.7,西,18.6,西,0.9,11,32,雪、あられを伴う,雪一時ふぶき
200002,24,1009.4,1012.1,0.5,0.5,0.5,-1.5,1.9,-3.4,70,40,7.2,12.3,西,24.6,北西,1.4,5,35,雪時々曇,雪
200002,25,1014.3,1017.0,4.5,1.0,0.5,-2.6,-1.0,-4.0,71,47,6.3,10.7,西北西,17.6,西北西,0.4,7,36,雪,雪
200002,26,1013.6,1016.3,3.5,1.5,0.5,-1.6,1.8,-3.7,70,40,1.8,5.5,北,8.0,北,3.3,12,43,雪後晴一時曇,曇後晴
200002,27,1008.0,1010.6,2.5,3.5,1.0,-0.3,4.6,-6.1,74,47,2.9,6.1,南東,10.1,南東,5.7,0,33,晴後曇,雪一時曇、あられを伴う
200002,28,1009.8,1012.5,23.5,5.5,2.0,-0.3,1.3,-2.5,77,54,3.9,11.2,西,16.7,西,--,33,55,曇一時雪,大雪、雷・あられを伴う
200002,29,1013.9,1016.6,13.5,3.0,1.0,-2.0,1.8,-5.5,82,48,3.9,8.7,北西,17.1,西北西,4.4,16,65,曇時々雪、あられを伴う,雪後曇
200003,1,1021.2,1023.9,0.0,0.5,0.0,0.3,4.3,-3.7,70,55,5.3,9.8,西,14.5,西南西,1.0,6,64,雪一時曇,雨一時雪、あられを伴う
200003,2,1017.8,1020.4,4.5,2.0,1.5,5.1,7.9,0.9,76,61,6.7,11.7,西南西,18.5,西,2.9,0,51,曇時々晴一時雨、あられを伴う,曇後晴、霧を伴う
200003,3,1021.2,1023.9,--,--,--,3.0,8.8,-3.0,73,45,2.8,6.0,南西,9.7,東南東,8.5,--,31,晴,晴
200003,4,1010.8,1013.4,3.0,1.0,0.5,4.6,11.5,-0.1,76,38,3.6,6.9,南南西,13.1,南南西,1.8,--,25,晴後曇一時雨,雨後晴
200003,5,1009.5,1012.1,0.0,0.0,0.0,3.7,7.7,-1.6,57,37,5.1,10.3,北西,16.6,北西,5.5,--,19,晴後曇,晴一時曇
200003,6,1010.8,1013.4,--,--,--,1.8,6.0,-2.5,59,38,2.6,5.3,南東,8.3,南東,10.3,--,16,晴,曇一時雨、雷・あられを伴う
200003,7,1004.3,1006.9,2.0,1.5,1.0,1.9,4.9,-0.8,61,37,8.2,12.7,西北西,22.1,西南西,--,0,12,雪時々曇一時雨,雪
200003,8,1005.2,1007.9,0.5,0.5,0.5,0.0,2.5,-2.1,62,43,10.4,13.5,西,24.0,西,3.1,0,13,雪一時曇、あられを伴う,雪一時ふぶき、あられを伴う
200003,9,1010.2,1012.9,4.0,2.0,1.0,-2.5,-0.8,-4.9,71,44,9.0,13.4,西北西,26.2,西北西,0.7,3,18,雪,雪
200003,10,1017.9,1020.6,2.5,0.5,0.5,-1.6,2.1,-5.2,72,42,7.7,13.4,西北西,22.0,北西,0.7,3,21,雪,雪時々曇一時雨
200003,11,1011.5,1014.2,4.5,2.5,1.5,4.4,8.5,-0.4,62,46,5.5,12.7,西南西,21.0,西,6.9,1,20,晴一時薄曇,薄曇一時晴
200003,12,1007.4,1010.0,--,--,--,1.9,4.7,-1.2,55,37,4.2,7.2,北北西,13.4,西北西,7.7,--,11,晴,曇
200003,13,1009.6,1012.2,9.0,8.0,3.0,0.0,3.3,-2.3,68,42,5.7,10.1,西北西,18.5,北北西,--,2,9,雪一時雨、あられを伴う,雪
200003,14,1014.7,1017.4,0.5,0.5,0.5,1.0,3.9,-2.3,58,41,5.2,9.3,西北西,16.5,北西,4.4,1,9,晴時々曇一時雪,雪一時曇
200003,15,1016.9,1019.5,0.0,0.0,0.0,2.9,5.5,0.6,57,×,5.5,9.7,西,15.0,西,0.6 ,0,6,雪後曇,曇
200003,16,1000.3,1003.0,13.0,2.5,0.5,1.4,5.2,0.3,80,48,3.1,7.8,東南東,14.2,東南東,--,3,4,曇後時々雪一時みぞれ,雪後曇
200003,17,1004.4,1007.0,2.0,0.5,0.5,1.6,4.8,-0.3,80,58,4.6,12.0,北西,22.1,西北西,2.5,2,4,雪一時曇、みぞれを伴う,雪時々曇、あられを伴う
200003,18,1013.9,1016.6,2.0,1.5,1.0,3.7,9.0,-1.9,86,76,4.7,9.8,南西,15.8,南西,1.7,0,2,曇時々雨一時雪、みぞれを伴う,曇後時々雨、雷を伴う
200003,19,1006.4,1009.0,15.5,5.0,1.0,7.4,11.8,3.9,80,55,4.1,8.1,南南西,15.6,南南西,--,--,--,曇後雨,雨後一時晴
200003,20,1009.2,1011.8,0.5,0.5,0.5,3.5,6.4,1.0,67,38,5.8,10.6,北,18.7,北西,4.8,0,--,晴一時雨、みぞれを伴う,晴時々雪
200003,21,1015.3,1017.9,0.0,0.0,0.0,2.9,6.7,-0.2,70,51,3.1,5.9,西南西,9.8,西南西,5.3,0,0,曇一時雪,曇後一時雪
200003,22,1016.8,1019.5,3.0,1.5,0.5,2.3,6.8,-0.1,76,38,4.1,9.1,北西,16.2,北北西,5.4,3,3,曇時々雪、みぞれを伴う,曇一時雪
200003,23,1014.0,1016.6,3.5,2.0,0.5,4.3,9.6,-1.4,67,33,5.4,11.1,南東,20.5,東南東,4.8,0,0,曇,雨
200003,24,995.8,998.4,13.0,2.5,1.0,5.4,8.3,1.6,75,50,6.7,13.3,西,24.6,西,--,0,--,雨後曇,雪時々曇一時雨、あられを伴う
200003,25,1000.7,1003.3,1.0,0.5,0.5,2.8,4.4,0.8,60,39,11.5,16.0,西,25.8,西,1.6,0,--,雪、大風を伴う,曇一時雪
200003,26,1004.4,1007.0,0.5,0.5,0.5,1.8,4.4,-1.5,47,26,10.5,13.8,西,23.5,西北西,4.0,0,0,曇時々雪一時晴,雪時々曇
200003,27,1014.4,1017.1,0.0,0.0,0.0,3.0,6.8,-1.0,52,35,6.5,11.2,西,21.4,北西,3.9,0,0,曇後晴一時雪,曇
200003,28,1011.4,1014.0,0.0,0.0,0.0,7.9,15.4,0.0,53,30,6.1,9.2,東南東,17.2,東南東,3.9,--,--,曇,曇後雨
200003,29,993.2,995.7,26.0,7.5,3.0,9.4,12.5,6.1,84,66,7.4,14.5,西南西,22.9,西,--,--,--,雨時々曇,雨
200003,30,1002.1,1004.7,4.0,1.0,0.5,5.9,7.7,4.5,73,53,9.1,13.8,西北西,23.4,西北西,0.7,--,--,雨後曇,曇
200003,31,1003.5,1006.1,1.0,1.0,1.0,8.6,11.7,4.3,74,61,5.8,10.5,南西,19.2,南西,0.2,--,--,曇時々雨,曇一時雨
200004,1,1007.0,1009.6,1.5,1.0,0.5,6.2,8.9,3.0,56,38,9.6,13.1,西北西,29.0,北西,6.4,0,--,晴後一時雪、みぞれを伴う,曇後晴
200004,2,1019.4,1022.0,0.0,0.0,0.0,5.7,8.5,2.2,44,28,6.9,10.1,西,16.1,北西,7.5,0,--,晴一時雪、あられを伴う,晴
200004,3,1021.0,1023.7,--,--,--,4.5,9.9,-1.3,53,32,3.4,6.7,北北西,10.4,北,12.0,--,--,晴,快晴
200004,4,1019.0,1021.6,--,--,--,8.6,16.2,0.2,47,24,4.5 ),7.4,東南東,14.7,南東,12.0,--,--,快晴,晴時々曇
200004,5,1006.9,1009.4,10.0,2.0,0.5,10.4,13.2,8.3,71,48,5.3,7.2,東南東,13.1,東南東,--,--,--,曇後雨,雨
200004,6,1012.4,1015.0,0.5,0.5,0.5,7.1,10.3,3.0,59,40,8.5,12.4,西北西,20.1,西北西,6.1,--,--,晴一時雨,薄曇一時晴
200004,7,1014.2,1016.8,--,--,--,9.6,18.2,0.4,53,24,4.5,8.1,南南西,15.7,南南西,11.2,--,--,晴時々薄曇,晴後曇一時雨、雷を伴う
200004,8,1015.5,1018.1,1.5,1.5,1.0,7.8,10.5,5.3,65,48,5.9,11.1,西,22.3,西,5.5,--,--,晴時々曇,晴
200004,9,1021.0,1023.6,--,--,--,8.2,13.4,0.9,57,39,3.0 ),6.1,南東,9.9,東南東,9.1,--,--,晴後薄曇,晴時々薄曇
200004,10,1006.7,1009.2,14.5,8.0,1.0,12.5,17.9,6.9,62,43,7.1,10.5,南東,18.5,南東,4.3,--,--,曇後一時雨,雨後一時曇
200004,11,1000.4,1003.0,13.0,7.5,3.5,5.4,12.7,1.1,70,40,8.3,15.2,西南西,23.6,西北西,2.3,0,0,曇後時々みぞれ、雷・あられを伴う,曇時々みぞれ
200004,12,999.1,1001.7,0.0,0.5,0.0,7.6,10.8,3.4,61,42,6.0,11.2,南西,18.0,南西,5.1,0,--,薄曇,晴
